key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role	vx	vy	v	v_theta	vx_norm	vy_norm
0	NA	0.48745782650018826	-0.17273552008792648	NA	0	Liverpool [2] - 0 Salzburg	0	NA	NA	54.62019242122338	53.491943914816446	0	FALSE	NA	NA	9.749156530003765	-3.4547104017585295	10.34316571493146	-0.3405536494087938	0.9425698861161839	-0.3340089965658471
1	NA	0.4708266314674246	-0.17167431953234086	NA	1	Liverpool [2] - 0 Salzburg	0	NA	NA	55.09101905269082	53.32026959528411	0	FALSE	NA	NA	9.416532629348492	-3.433486390646817	10.022969398054737	-0.34964232483768803	0.9394952987860121	-0.34256179524135727
2	NA	0.4547904148934739	-0.17059346143821472	NA	2	Liverpool [2] - 0 Salzburg	0	NA	NA	55.54580946758429	53.14967613384589	0	FALSE	NA	NA	9.095808297869477	-3.411869228764294	9.71465800868872	-0.35886137808202995	0.9362973240781354	-0.35120837251427095
3	NA	0.439349176778276	-0.1694929458054804	NA	3	Liverpool [2] - 0 Salzburg	0	NA	NA	55.98515864436256	52.98018318804041	0	FALSE	NA	NA	8.78698353556552	-3.389858916109608	9.41818576613497	-0.3681895992089573	0.9329804862376927	-0.35992695411663517
4	NA	0.4245029171219287	-0.16837277263419595	NA	4	Liverpool [2] - 0 Salzburg	0	NA	NA	56.40966156148449	52.811810415406214	0	FALSE	NA	NA	8.490058342438575	-3.367455452683919	9.133501348542163	-0.37760227156243176	0.9295513317895014	-0.36869271971163753
5	NA	0.41025163592434155	-0.16723294192431298	NA	5	Liverpool [2] - 0 Salzburg	0	NA	NA	56.81991319740883	52.6445774734819	0	FALSE	NA	NA	8.20503271848683	-3.3446588384862594	8.86054764996519	-0.3870709304251488	0.9260186889823977	-0.3774776651079123
6	NA	0.39659533318551465	-0.1660734536758798	NA	6	Liverpool [2] - 0 Salzburg	0	NA	NA	57.21650853059435	52.478504019806024	0	FALSE	NA	NA	7.931906663710293	-3.321469073517596	8.599261603657931	-0.3965631472247596	0.9223939251175054	-0.38625049761304137
7	NA	0.38353400890553835	-0.16489430788887718	NA	7	Liverpool [2] - 0 Salzburg	0	NA	NA	57.60004253949988	52.313609711917145	0	FALSE	NA	NA	7.670680178110767	-3.2978861577775436	8.349574091205021	-0.406042350147944	0.918691192427484	-0.3949765726675034
8	NA	0.371067663084345	-0.16369550456329537	NA	8	Liverpool [2] - 0 Salzburg	0	NA	NA	57.971110202584235	52.149914207353845	0	FALSE	NA	NA	7.4213532616869005	-3.273910091265907	8.111409958844611	-0.4154676932321713	0.9149276512149064	-0.4036178799834996
9	NA	0.3591962957219043	-0.1624770436991247	NA	9	Liverpool [2] - 0 Salzburg	0	NA	NA	58.330306498306136	51.987437163654725	0	FALSE	NA	NA	7.183925914438086	-3.2495408739824936	7.884688163511477	-0.4247939869668389	0.9111236570754494	-0.4121330871423199
10	NA	0.34791990681829166	-0.16123892529640388	NA	10	Liverpool [2] - 0 Salzburg	0	NA	NA	58.67822640512445	51.82619823835832	0	FALSE	NA	NA	6.958398136365833	-3.2247785059280774	7.669322071505096	-0.4339717040496968	0.9073028973733339	-0.42047764794095
11	NA	0.33723849637348435	-0.1599811493551039	NA	11	Liverpool [2] - 0 Salzburg	0	NA	NA	59.015464901497914	51.66621708900322	0	FALSE	NA	NA	6.744769927469687	-3.199622987102078	7.46521993206439	-0.4429470740855134	0.9034924608851445	-0.42860398169371444
12	NA	0.3271520643874599	-0.1587037158752247	NA	12	Liverpool [2] - 0 Salzburg	0	NA	NA	59.34261696588538	51.507513373128	0	FALSE	NA	NA	6.543041287749198	-3.174074317504494	7.2722855462524505	-0.45166228057212165	0.89972282388182	-0.43646172820319956
13	NA	0.3176606108602108	-0.157406624856805	NA	13	Liverpool [2] - 0 Salzburg	0	NA	NA	59.66027757674559	51.35010674827119	0	FALSE	NA	NA	6.353212217204216	-3.1481324971361	7.090419148143309	-0.4600557723900364	0.8960277360849481	-0.4439980812644154
14	NA	0.3087641357917822	-0.1560898762997579	NA	14	Liverpool [2] - 0 Salzburg	0	NA	NA	59.969041712537376	51.19401687197143	0	FALSE	NA	NA	6.175282715835643	-3.121797525995158	6.919518510258349	-0.46806270011969586	0.8924439911072773	-0.4511582014510142
15	NA	0.3004626391820987	-0.15475347020417018	NA	15	Liverpool [2] - 0 Salzburg	0	NA	NA	60.269504351719455	51.03926340176726	0	FALSE	NA	NA	6.009252783641974	-3.0950694040834037	6.759480278379544	-0.4756154848131255	0.8890110683306227	-0.45788570668415163
16	NA	0.29275612103127346	-0.15339740657004197	NA	16	Liverpool [2] - 0 Salzburg	0	NA	NA	60.562260472750744	50.88586599519722	0	FALSE	NA	NA	5.855122420625469	-3.0679481314008394	6.610201532289084	-0.4826445233328874	0.8857706367990064	-0.46412323685060514
17	NA	0.28564458133920834	-0.15202168539726701	NA	17	Liverpool [2] - 0 Salzburg	0	NA	NA	60.84790505408994	50.73384430979995	0	FALSE	NA	NA	5.712891626784167	-3.0404337079453403	6.471581558768374	-0.4890790301067347	0.882765916631885	-0.4698130866983888
18	NA	0.2791280201059412	-0.15062630668599014	NA	18	Liverpool [2] - 0 Salzburg	0	NA	NA	61.12703307419589	50.583218003113956	0	FALSE	NA	NA	5.5825604021188235	-3.0125261337198026	6.343523811703545	-0.49484801020168034	0.8800408996367642	-0.47489789951790107
