key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role	vx	vy	v	v_theta	vx_norm	vy_norm
0	NA	0.14171468514280589	-0.006569530598088135	NA	0	Fulham 0 - [1] Liverpool	0	NA	NA	52.92512484322068	57.74301786573523	0	FALSE	NA	NA	2.8342937028561175	-0.1313906119617627	2.837337534901607	-0.04632427929912593	0.9989272224372153	-0.046307712898289013
1	NA	0.15015282920321357	-0.010934782718494488	NA	1	Fulham 0 - [1] Liverpool	0	NA	NA	53.0752776724239	57.73208308301675	0	FALSE	NA	NA	3.003056584064271	-0.21869565436988975	3.0110092388320635	-0.07269602307820454	0.997358807583441	-0.07263201040682271
2	NA	0.15843686389737938	-0.015223733317967005	NA	2	Fulham 0 - [1] Liverpool	0	NA	NA	53.23371453632128	57.71685934969878	0	FALSE	NA	NA	3.1687372779475873	-0.30447466635934006	3.18333170736405	-0.09579297779783572	0.9954153601452526	-0.0956465409039825
3	NA	0.1665667892252432	-0.01943638239651534	NA	3	Fulham 0 - [1] Liverpool	0	NA	NA	53.40028132554654	57.69742296730226	0	FALSE	NA	NA	3.331335784504864	-0.3887276479303068	3.353939071209861	-0.11616289222007813	0.9932606746201732	-0.11590182161242472
4	NA	0.1745426051869255	-0.023572729954168495	NA	4	Fulham 0 - [1] Liverpool	0	NA	NA	53.574823930733444	57.6738502373481	0	FALSE	NA	NA	3.4908521037385096	-0.4714545990833699	3.5225442295551717	-0.1342420589862767	0.9910030580877436	-0.13383922766043035
5	NA	0.18236431178232082	-0.027632775990829826	NA	5	Fulham 0 - [1] Liverpool	0	NA	NA	53.757188242515774	57.64621746135726	0	FALSE	NA	NA	3.6472862356464164	-0.5526555198165964	3.688919219543789	-0.15038118222575822	0.9887140429433091	-0.14981502356805299
6	NA	0.190031909011512	-0.03161652050664429	NA	6	Fulham 0 - [1] Liverpool	0	NA	NA	53.94722015152729	57.61460094085062	0	FALSE	NA	NA	3.8006381802302402	-0.6323304101328858	3.852881042103773	-0.16486468381676786	0.9864405723139049	-0.16411885112020408
7	NA	0.19754539687440117	-0.03552396350146694	NA	7	Fulham 0 - [1] Liverpool	0	NA	NA	54.14476554840168	57.579076977349146	0	FALSE	NA	NA	3.950907937488023	-0.7104792700293389	4.014281296028877	-0.17792520270017542	0.9842130249806992	-0.1769879133114512
8	NA	0.2049047753710862	-0.039355104975442715	NA	8	Fulham 0 - [1] Liverpool	0	NA	NA	54.34967032377277	57.53972187237371	0	FALSE	NA	NA	4.098095507421724	-0.7871020995088542	4.172998502635888	-0.18975456644375172	0.9820505578502241	-0.1886178724990384
9	NA	0.21211004450149928	-0.04310994492842667	NA	9	Fulham 0 - [1] Liverpool	0	NA	NA	54.56178036827428	57.49661192744528	0	FALSE	NA	NA	4.242200890029985	-0.8621988985685334	4.328932354757232	-0.20051216141378875	0.9799646985400606	-0.19917125700082366
10	NA	0.21916120426568567	-0.04678848336053477	NA	10	Fulham 0 - [1] Liverpool	0	NA	NA	54.78094157253995	57.44982344408475	0	FALSE	NA	NA	4.383224085313713	-0.9357696672106953	4.481999358784631	-0.21033137215647976	0.9779617832212937	-0.20878398060825354
11	NA	0.22605825466362275	-0.050390720271699364	NA	11	Fulham 0 - [1] Liverpool	0	NA	NA	55.006999827203586	57.39943272381305	0	FALSE	NA	NA	4.5211650932724545	-1.0078144054339873	4.632129496940428	-0.21932457700729044	0.9760446240241628	-0.2175704297774187
12	NA	0.23280119569528043	-0.05391665566194945	NA	12	Fulham 0 - [1] Liverpool	0	NA	NA	55.239801022898874	57.3455160681511	0	FALSE	NA	NA	4.656023913905608	-1.0783331132389888	4.779263645162149	-0.2275870555639436	0.974213657080565	-0.2256274592280635
13	NA	0.23939002736071882	-0.05736628953126569	NA	13	Fulham 0 - [1] Liverpool	0	NA	NA	55.47919105025958	57.28814977861983	0	FALSE	NA	NA	4.787800547214376	-1.1473257906253138	4.923351556586253	-0.23520006942583788	0.9724677371067393	-0.23303755123691494
14	NA	0.2458247496599305	-0.06073962187969642	NA	14	Fulham 0 - [1] Liverpool	0	NA	NA	55.72501579991952	57.227410156740135	0	FALSE	NA	NA	4.91649499319861	-1.2147924375939283	5.064350272698601	-0.24223330976173418	0.9708046893404937	-0.23987133041384426
15	NA	1.200447706132568	0.3543208997654472	NA	15	Fulham 0 - [1] Liverpool	0	NA	NA	56.92546350605209	57.58173105650558	0	FALSE	NA	NA	24.00895412265136	7.086417995308943	25.032922283820884	0.28700804718765305	0.9590951408085772	0.2830839290340861
16	NA	1.1646134462480426	0.34374415648886836	NA	16	Fulham 0 - [1] Liverpool	0	NA	NA	58.09007695230013	57.92547521299445	0	FALSE	NA	NA	23.29226892496085	6.874883129777367	24.285670872364104	0.2870080471876477	0.9590951408085788	0.28308392903408097
17	NA	1.1287791863634717	0.33316741321228	NA	17	Fulham 0 - [1] Liverpool	0	NA	NA	59.21885613866359	58.25864262620673	0	FALSE	NA	NA	22.575583727269432	6.6633482642456	23.5384194609064	0.28700804718764517	0.9590951408085795	0.2830839290340785
18	NA	1.0929449264789084	0.3225906699356915	NA	18	Fulham 0 - [1] Liverpool	0	NA	NA	60.311801065142504	58.58123329614242	0	FALSE	NA	NA	21.858898529578166	6.45181339871383	22.791168049448846	0.28700804718764045	0.9590951408085807	0.2830839290340739
