key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role	vx	vy	v	v_theta	vx_norm	vy_norm
0	NA	0	0	NA	0	Bayern 0 - [1] Liverpool	0	NA	NA	34.468027210884344	47.14285714285714	0	FALSE	NA	NA	0	0	0	NaN	NaN	NaN
1	NA	0.38814838435375487	-0.0739397321428646	NA	1	Bayern 0 - [1] Liverpool	0	NA	NA	34.856175595238106	47.06891741071428	0	FALSE	NA	NA	7.762967687075097	-1.478794642857292	7.902562932765262	-0.1882381786407825	0.9823354465028831	-0.18712848672498109
2	NA	0.36764243197278457	-0.07003348214284642	NA	2	Bayern 0 - [1] Liverpool	0	NA	NA	35.223818027210896	46.99888392857143	0	FALSE	NA	NA	7.352848639455691	-1.4006696428569283	7.485069041977259	-0.1882381786407444	0.9823354465028901	-0.18712848672494367
3	NA	0.34713647959182936	-0.06612723214286689	NA	3	Bayern 0 - [1] Liverpool	0	NA	NA	35.570954506802714	46.93275669642857	0	FALSE	NA	NA	6.942729591836587	-1.3225446428573377	7.067575151189697	-0.1882381786408013	0.9823354465028795	-0.18712848672499954
4	NA	0.32663052721090424	-0.06222098214284869	NA	4	Bayern 0 - [1] Liverpool	0	NA	NA	35.89758503401363	46.870535714285715	0	FALSE	NA	NA	6.532610544218085	-1.2444196428569738	6.6500812604025805	-0.1882381786407341	0.9823354465028922	-0.18712848672493357
5	NA	0.30612457482991884	-0.0583147321428595	NA	5	Bayern 0 - [1] Liverpool	0	NA	NA	36.203709608843546	46.81222098214286	0	FALSE	NA	NA	6.122491496598377	-1.16629464285719	6.232587369614389	-0.1882381786407856	0.9823354465028824	-0.18712848672498414
6	NA	0.2856186224489787	-0.05440848214286063	NA	6	Bayern 0 - [1] Liverpool	0	NA	NA	36.48932823129251	46.7578125	0	FALSE	NA	NA	5.712372448979573	-1.0881696428572125	5.815093478827049	-0.18823817864078266	0.9823354465028831	-0.18712848672498125
7	NA	0.2651126700680385	-0.050502232142852106	NA	7	Bayern 0 - [1] Liverpool	0	NA	NA	36.75444090136055	46.707310267857146	0	FALSE	NA	NA	5.30225340136077	-1.010044642857042	5.397599588039674	-0.1882381786407441	0.9823354465028902	-0.18712848672494337
8	NA	0.2446067176870531	-0.046595982142862896	NA	8	Bayern 0 - [1] Liverpool	0	NA	NA	36.999047619047616	46.660714285714285	0	FALSE	NA	NA	4.892134353741062	-0.9319196428572579	4.980105697251482	-0.18823817864080933	0.9823354465028781	-0.18712848672500743
9	NA	0.22410076530612802	-0.04268973214285438	NA	9	Bayern 0 - [1] Liverpool	0	NA	NA	37.223148384353735	46.61802455357143	0	FALSE	NA	NA	4.48201530612256	-0.8537946428570876	4.562611806464403	-0.18823817864075384	0.9823354465028884	-0.18712848672495294
10	NA	0.20359481292517276	-0.03878348214285551	NA	10	Bayern 0 - [1] Liverpool	0	NA	NA	37.4267431972789	46.57924107142857	0	FALSE	NA	NA	4.071896258503455	-0.7756696428571103	4.145117915676768	-0.18823817864076015	0.9823354465028871	-0.1871284867249591
11	NA	0.18308886054421752	-0.03487723214285666	NA	11	Bayern 0 - [1] Liverpool	0	NA	NA	37.60983205782313	46.544363839285715	0	FALSE	NA	NA	3.6617772108843503	-0.6975446428571331	3.7276240248891326	-0.1882381786407679	0.9823354465028857	-0.18712848672496674
12	NA	0.16258290816326226	-0.030970982142857793	NA	12	Bayern 0 - [1] Liverpool	0	NA	NA	37.7724149659864	46.51339285714286	0	FALSE	NA	NA	3.2516581632652453	-0.6194196428571558	3.310130134101497	-0.18823817864077758	0.982335446502884	-0.18712848672497623
