key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role	vx	vy	v	v_theta	vx_norm	vy_norm
0	NA	-0	-0	NA	0	Liverpool [1] - 0 Watford	0	NA	NA	27.426669642226763	17.39707409669671	0	FALSE	NA	NA	-0	-0	0	NaN	NaN	NaN
1	NA	-0.0698741837837909	0.646004487351197	NA	1	Liverpool [1] - 0 Watford	0	NA	NA	27.356795458442974	18.043078584047898	0.096875	FALSE	NA	NA	-1.397483675675818	12.920089747023939	12.99544842223359	-1.463051585848018	-0.10753639507236225	0.9942011485282245
2	NA	-0.06805251046356489	0.6291626571409312	NA	2	Liverpool [1] - 0 Watford	0	NA	NA	27.288742947979404	18.67224124118884	0.1875	FALSE	NA	NA	-1.3610502092712977	12.583253142818624	12.656647159829186	-1.463051585847985	-0.10753639507239503	0.9942011485282211
3	NA	-0.06623083714330874	0.6123208269306559	NA	3	Liverpool [1] - 0 Watford	0	NA	NA	27.2225121108361	19.284562068119495	0.27187500000000003	FALSE	NA	NA	-1.3246167428661748	12.246416538613119	12.31784589742453	-1.463051585847997	-0.10753639507238287	0.9942011485282223
4	NA	-0.06440916382303753	0.5954789967203902	NA	4	Liverpool [1] - 0 Watford	0	NA	NA	27.158102947013045	19.880041064839887	0.35000000000000003	FALSE	NA	NA	-1.2881832764607506	11.909579934407803	11.97904463502003	-1.4630515858480369	-0.10753639507234349	0.9942011485282265
5	NA	-0.0625874905028266	0.5786371665100956	NA	5	Liverpool [1] - 0 Watford	0	NA	NA	27.095515456510253	20.45867823134998	0.421875	FALSE	NA	NA	-1.2517498100565319	11.572743330201911	11.640243372615085	-1.4630515858479705	-0.10753639507240947	0.9942011485282193
6	NA	-0.060765817182555394	0.5617953362998491	NA	6	Liverpool [1] - 0 Watford	0	NA	NA	27.034749639327682	21.02047356764983	0.4875000000000001	FALSE	NA	NA	-1.2153163436511079	11.235906725996982	11.301442110210967	-1.4630515858480153	-0.1075363950723649	0.9942011485282242
7	NA	-0.05894414386232938	0.544953506089564	NA	7	Liverpool [1] - 0 Watford	0	NA	NA	26.97580549546535	21.565427073739396	0.546875	FALSE	NA	NA	-1.1788828772465876	10.899070121791281	10.96264084780618	-1.4630515858479733	-0.10753639507240659	0.9942011485282198
8	NA	-0.05712247054207325	0.5281116758792791	NA	8	Liverpool [1] - 0 Watford	0	NA	NA	26.918683024923293	22.093538749618673	0.6000000000000001	FALSE	NA	NA	-1.142449410841465	10.56223351758558	10.62383958540133	-1.4630515858479851	-0.10753639507239485	0.994201148528221
9	NA	-0.05530079722180204	0.5112698456690231	NA	9	Liverpool [1] - 0 Watford	0	NA	NA	26.863382227701475	22.604808595287693	0.6468750000000001	FALSE	NA	NA	-1.1060159444360407	10.225396913380461	10.285038322997023	-1.4630515858480329	-0.10753639507234734	0.9942011485282262
10	NA	-0.053479123901576026	0.4944280154587477	NA	10	Liverpool [1] - 0 Watford	0	NA	NA	26.809903103799897	23.099236610746445	0.6875	FALSE	NA	NA	-1.0695824780315204	9.888560309174954	9.946237060592429	-1.4630515858479893	-0.1075363950723906	0.9942011485282215
