key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role
28	NA	-0.005311332761717153	-0.0036154147645828514	NA	28	Liverpool [4] - 0 Barcelona	0	NA	NA	105.03851179251835	0.3021138690913256	0	FALSE	NA	NA
29	NA	-0.005224791681477541	-0.003556506405160462	NA	29	Liverpool [4] - 0 Barcelona	0	NA	NA	105.03328700083685	0.29855736268616506	0	FALSE	NA	NA
30	NA	-0.005139660672685976	-0.003498557878857014	NA	30	Liverpool [4] - 0 Barcelona	0	NA	NA	105.02814734016421	0.2950588048073081	0	FALSE	NA	NA
31	NA	-0.005055916760061337	-0.003441553546504679	NA	31	Liverpool [4] - 0 Barcelona	0	NA	NA	105.02309142340415	0.29161725126080346	0	FALSE	NA	NA
32	NA	-0.00497353734275606	-0.003385478023662359	NA	32	Liverpool [4] - 0 Barcelona	0	NA	NA	105.01811788606138	0.2882317732371411	0	FALSE	NA	NA
33	NA	-0.004892500188149996	-0.0033303161766440326	NA	33	Liverpool [4] - 0 Barcelona	0	NA	NA	105.01322538587323	0.2849014570604971	0	FALSE	NA	NA
34	NA	-0.004812783425840053	-0.003276053118324853	NA	34	Liverpool [4] - 0 Barcelona	0	NA	NA	105.00841260244738	0.28162540394217217	0	FALSE	NA	NA
35	NA	-0.004734365541795569	-0.0032226742040825235	NA	35	Liverpool [4] - 0 Barcelona	0	NA	NA	105.00367823690561	0.2784027297380896	0	FALSE	NA	NA
36	NA	-0.0046572253725287276	-0.003170165028096221	NA	36	Liverpool [4] - 0 Barcelona	0	NA	NA	104.99902101153305	0.2752325647099934	0	FALSE	NA	NA
37	NA	-0.004581342099415622	-0.0031185114190463996	NA	37	Liverpool [4] - 0 Barcelona	0	NA	NA	104.99443966943363	0.272114053290947	0	FALSE	NA	NA
38	NA	-0.00450669524295705	-0.0030676994366166353	NA	38	Liverpool [4] - 0 Barcelona	0	NA	NA	104.98993297419068	0.26904635385433046	0	FALSE	NA	NA
